,treat,age,education*,black,married,re75,propensity_score,propensity_logit,re78
3194,0.0,29,12,0.0,0.0,22396,0.00010514876947459705,-9.16002920415764,24741
3195,0.0,48,5,0.0,1.0,16757,0.0,0.0,19210
3196,0.0,54,8,0.0,1.0,25243,0.0,0.0,25564
3197,0.0,50,12,0.0,0.0,18819,3.740702073655476e-05,-10.193614743211892,18733
3198,0.0,38,6,0.0,1.0,18619,0.0,0.0,17732
3199,0.0,27,16,0.0,1.0,19342,0.0,0.0,25564
3200,0.0,21,12,0.0,0.0,12802,0.00045593030043098674,-7.692714575796423,15393
3201,0.0,45,13,0.0,1.0,24754,0.0,0.0,25564
3202,0.0,20,14,0.0,0.0,2862,0.010841860390433538,-4.513439613313575,18215
3203,0.0,18,12,1.0,0.0,945,0.7614737001889637,1.160776058895818,2238
3204,0.0,34,11,1.0,1.0,6065,0.5011302117999367,0.004520854899548822,15669
3205,0.0,23,10,0.0,0.0,839,0.46784103794477594,-0.12881366985713577,11685
3206,0.0,24,12,0.0,0.0,15271,2.514876947459705e-05,-10.590676440981213,15718
3207,0.0,30,13,0.0,0.0,13805,0.0,0.0,18901
3208,0.0,46,9,0.0,1.0,24627,0.0,0.0,19650
3209,0.0,19,9,0.0,0.0,2377,0.14274151904218066,-1.7927040490002117,21344
3210,0.0,49,12,0.0,1.0,25243,0.0,0.0,25564
3211,0.0,22,15,0.0,0.0,0,0.019887149686097772,-3.8975939396859847,6711
3212,0.0,20,8,0.0,1.0,5770,0.0927626412853334,-2.280360125984811,20503
3213,0.0,27,12,0.0,1.0,20860,0.0,0.0,0
3214,0.0,43,12,0.0,1.0,19901,0.0,0.0,21622
3215,0.0,33,9,0.0,1.0,20624,0.0,0.0,18038
3216,0.0,18,11,0.0,0.0,3655,0.09395215983987752,-2.2663063935141343,9782
3217,0.0,32,18,0.0,1.0,25243,0.0,0.0,4773
3218,0.0,41,3,0.0,1.0,18873,0.0,0.0,0
3219,0.0,26,12,1.0,1.0,9055,0.06253402570527675,-2.7074696432115677,10449
3220,0.0,49,12,0.0,1.0,25243,0.0,0.0,25564
3221,0.0,36,11,0.0,1.0,19976,0.0,0.0,17471
3222,0.0,29,12,0.0,1.0,14349,0.0,0.0,2617
3223,0.0,46,9,0.0,1.0,24330,0.0,0.0,25564
3224,0.0,49,12,0.0,1.0,25243,0.0,0.0,8708
3225,0.0,35,12,0.0,1.0,25243,0.0,0.0,25564
3226,0.0,48,9,0.0,1.0,14195,0.0,0.0,0
3227,0.0,20,12,0.0,0.0,6466,0.006694348519047906,-4.9997747569793995,14693
3228,0.0,31,10,1.0,1.0,10856,0.11077296216682547,-2.082869867778233,1978
3229,0.0,28,14,0.0,1.0,20078,0.0,0.0,25564
3230,0.0,35,12,1.0,1.0,16682,0.0,0.0,21831
3231,0.0,29,12,1.0,1.0,5265,0.2973149639169776,-0.8601167016294582,14305
3232,0.0,28,18,0.0,1.0,18796,0.0,0.0,21124
3233,0.0,32,12,0.0,1.0,25243,0.0,0.0,25564
3234,0.0,45,12,0.0,1.0,25243,0.0,0.0,25564
3235,0.0,25,9,1.0,1.0,13776,0.009800236917224347,-4.6155001430540175,0
3236,0.0,20,12,0.0,1.0,14793,0.0,0.0,17187
3237,0.0,23,12,1.0,1.0,10217,0.0355608560373945,-3.3003012510132237,0
3238,0.0,22,8,1.0,1.0,11699,0.022947698717998167,-3.7513225253869265,12006
3239,0.0,38,14,0.0,1.0,25243,0.0,0.0,25564
3240,0.0,27,12,0.0,1.0,25243,0.0,0.0,23874
3241,0.0,50,12,0.0,1.0,25243,0.0,0.0,25564
3242,0.0,52,12,0.0,1.0,25243,0.0,0.0,23888
3243,0.0,21,12,0.0,0.0,13776,0.00045593030043098674,-7.692714575796423,11275
3244,0.0,35,12,0.0,1.0,13801,0.0,0.0,4093
3245,0.0,28,12,0.0,0.0,2194,0.04430756634502644,-3.0712806788465854,0
3246,0.0,22,12,0.0,1.0,773,0.003488646102409937,-5.654746808688377,9280
3247,0.0,52,18,0.0,1.0,25243,0.0,0.0,25564
3248,0.0,24,16,0.0,1.0,13618,0.0,0.0,25564
3249,0.0,35,12,0.0,1.0,0,0.0004741865517493348,-7.653435445592028,0
3250,0.0,52,13,0.0,1.0,25243,0.0,0.0,17431
3251,0.0,17,10,0.0,0.0,2112,0.010879335820868103,-4.509951136740086,3332
3252,0.0,51,12,0.0,1.0,25243,0.0,0.0,0
3253,0.0,18,12,0.0,1.0,2461,0.001183824298669557,-6.737820624353947,17109
3254,0.0,33,12,1.0,1.0,20065,0.0004127221944159064,-7.792323036693928,25215
3255,0.0,54,18,0.0,1.0,25243,0.0,0.0,24172
3256,0.0,27,18,0.0,0.0,3544,0.007574449528985549,-4.875371318313881,2194
3257,0.0,32,12,0.0,1.0,23274,0.0,0.0,5039
3258,0.0,39,11,1.0,0.0,10485,0.051509668748810356,-2.913102062853847,16342
3259,0.0,35,8,0.0,1.0,0,0.017512374492854747,-4.027180003840774,0
3260,0.0,28,12,0.0,1.0,16918,0.0,0.0,10678
3261,0.0,32,12,0.0,1.0,0,0.0004741865517493348,-7.653435445592028,0
3262,0.0,34,12,0.0,1.0,23489,0.0,0.0,10219
3263,0.0,37,9,0.0,1.0,14505,0.0,0.0,25564
3264,0.0,46,11,1.0,1.0,0,0.37614187403852284,-0.5059565834860723,2820
3265,0.0,18,10,0.0,0.0,2227,0.09727476752539076,-2.2278785951419633,8143
3266,0.0,36,9,0.0,1.0,25243,0.0,0.0,1477
3267,0.0,17,9,0.0,0.0,0,0.028362177707837954,-3.533926637491801,13358
3268,0.0,46,14,0.0,1.0,25243,0.0,0.0,25564
3269,0.0,16,10,0.0,0.0,0,0.010092796096329707,-4.585789293736026,9203
3270,0.0,28,15,0.0,0.0,24593,0.0,0.0,1689
3271,0.0,24,12,0.0,1.0,0,0.0006489624422895565,-7.33948653994911,0
3272,0.0,40,15,0.0,0.0,764,0.013521438226714432,-4.289865150950501,10879
3273,0.0,39,14,0.0,0.0,0,0.03541201777834786,-3.304649800944954,0
3274,0.0,26,11,1.0,1.0,707,0.8997472247479377,2.194419113368338,0
3275,0.0,52,4,0.0,1.0,5800,0.00825,-4.78925785904785,0
3276,0.0,36,6,0.0,0.0,0,0.325639711735077,-0.7279729289323487,0
3277,0.0,38,12,0.0,1.0,25243,0.0,0.0,25564
3278,0.0,22,12,0.0,0.0,13008,0.0002812274455112872,-8.176065534401614,16423
3279,0.0,26,18,0.0,1.0,17205,0.0,0.0,25019
3280,0.0,29,14,0.0,1.0,24581,0.0,0.0,24819
3281,0.0,24,16,0.0,1.0,18404,0.0,0.0,24478
3282,0.0,41,12,0.0,1.0,20957,0.0,0.0,14351
3283,0.0,51,4,1.0,1.0,11628,0.0002666666666666667,-8.229244416735913,25564
3284,0.0,29,14,1.0,1.0,10895,0.06673037544412669,-2.6380338925443985,4273
3285,0.0,35,12,0.0,0.0,21107,6.369426751592357e-06,-11.963994714883409,25319
3286,0.0,18,11,1.0,0.0,2705,0.9908610332087677,4.6860269591046055,25564
3287,0.0,23,12,1.0,0.0,15849,0.02185680035571695,-3.8011439780060297,22669
3288,0.0,33,9,0.0,1.0,24753,0.0,0.0,13569
3289,0.0,34,10,0.0,1.0,25243,0.0,0.0,25564
3290,0.0,21,15,0.0,0.0,3731,0.008752721472057358,-4.729599350061008,774
3291,0.0,19,14,0.0,0.0,0,0.011205040724572131,-4.4801232471240215,789
3292,0.0,27,16,0.0,0.0,25243,0.0,0.0,25564
3293,0.0,23,14,0.0,0.0,20613,0.0,0.0,25564
3294,0.0,29,16,0.0,1.0,22165,0.0,0.0,25564
3295,0.0,33,12,0.0,1.0,20533,0.0,0.0,25564
3296,0.0,27,16,0.0,1.0,25243,0.0,0.0,25564
3297,0.0,32,16,0.0,1.0,25243,0.0,0.0,24564
3298,0.0,21,11,0.0,0.0,4737,0.397418149791233,-0.41623450669019396,0
3299,0.0,42,12,0.0,1.0,14082,0.0,0.0,24113
3300,0.0,46,7,0.0,1.0,23895,0.0,0.0,24592
3301,0.0,20,12,0.0,1.0,13567,0.0,0.0,11040
3302,0.0,33,13,0.0,1.0,25243,0.0,0.0,25564
3303,0.0,54,14,0.0,1.0,25243,0.0,0.0,21468
3304,0.0,53,6,0.0,1.0,0,2.857142857142857e-05,-10.463074768634808,0
3305,0.0,36,7,0.0,1.0,18270,0.0,0.0,17599
3306,0.0,30,17,0.0,1.0,25243,0.0,0.0,25564
3307,0.0,47,12,0.0,1.0,25243,0.0,0.0,25564
3308,0.0,22,8,0.0,1.0,10901,0.0006166666666666667,-7.390565071676253,9516
3309,0.0,21,12,0.0,1.0,15873,0.0,0.0,19483
3310,0.0,23,11,1.0,1.0,18549,0.010620902043324339,-4.534253622218869,20261
3311,0.0,35,12,1.0,1.0,0,0.07008031834528505,-2.5854562293895342,0
3312,0.0,41,12,1.0,1.0,0,0.09500000706776122,-2.2540579698922207,0
3313,0.0,24,12,1.0,0.0,0,0.9914697811092446,4.755573447083344,0
3314,0.0,25,16,1.0,0.0,0,0.27023035557135705,-0.9934541647275313,0
3315,0.0,16,10,0.0,0.0,3072,0.0031191828372438717,-5.767060164977666,9989
3316,0.0,27,13,0.0,1.0,24479,0.0,0.0,10347
3317,0.0,47,16,0.0,1.0,10990,0.0,0.0,8301
3318,0.0,17,10,0.0,0.0,605,0.012850577202591845,-4.3414326900318105,0
3319,0.0,54,14,0.0,1.0,25243,0.0,0.0,0
3320,0.0,38,8,1.0,1.0,14116,0.0005398507041493482,-7.523677933953377,24023
3321,0.0,36,18,0.0,1.0,21249,0.0,0.0,25564
3322,0.0,42,14,0.0,1.0,25243,0.0,0.0,25564
3323,0.0,17,11,0.0,0.0,1255,0.018948213298850547,-3.9469156058153465,5630
3324,0.0,27,12,0.0,1.0,14950,0.0,0.0,25564
3325,0.0,43,12,0.0,1.0,25243,0.0,0.0,25564
3326,0.0,28,12,0.0,1.0,24593,0.0,0.0,24660
3327,0.0,40,13,0.0,1.0,25243,0.0,0.0,25564
3328,0.0,33,12,0.0,1.0,17059,0.0,0.0,25564
3329,0.0,29,14,0.0,1.0,25243,0.0,0.0,25564
3330,0.0,31,16,0.0,1.0,19356,0.0,0.0,25564
3331,0.0,22,14,0.0,1.0,20887,0.0,0.0,0
3332,0.0,24,11,0.0,1.0,6137,0.03391893678799495,-3.3492742813213696,6490
3333,0.0,53,10,0.0,1.0,10473,0.0,0.0,8128
3334,0.0,16,9,0.0,0.0,4115,0.003216902371193944,-5.736114291239934,8016
3335,0.0,25,12,0.0,1.0,19940,0.0,0.0,20738
3336,0.0,42,12,0.0,1.0,20782,0.0,0.0,16445
3337,0.0,16,10,0.0,0.0,2155,0.003112943594558846,-5.769068708123932,0
3338,0.0,30,12,0.0,1.0,23122,0.0,0.0,25564
3339,0.0,55,9,0.0,1.0,5251,4.4444444444444447e-05,-10.021226142760383,1569
3340,0.0,48,3,0.0,1.0,10969,0.0,0.0,6441
3341,0.0,20,14,0.0,0.0,6975,0.0033581283824823662,-5.69300770967772,16553
3342,0.0,37,12,0.0,1.0,18916,0.0,0.0,0
3343,0.0,42,15,0.0,0.0,11214,0.0,0.0,1100
3344,0.0,32,12,0.0,1.0,25243,0.0,0.0,25564
3345,0.0,53,5,0.0,1.0,10129,0.0,0.0,12944
3346,0.0,46,12,0.0,1.0,25243,0.0,0.0,25564
3347,0.0,38,12,0.0,1.0,25243,0.0,0.0,25564
3348,0.0,28,16,0.0,0.0,6740,0.011005826642702476,-4.498263612805981,23665
3349,0.0,49,12,0.0,1.0,18762,0.0,0.0,20562
3350,0.0,25,16,0.0,0.0,11153,0.0,0.0,17426
3351,0.0,46,14,0.0,1.0,13901,0.0,0.0,0
3352,0.0,23,17,0.0,0.0,8951,0.0,0.0,14808
3353,0.0,16,9,0.0,0.0,204,0.004794761543758199,-5.335425008780341,0
3354,0.0,49,8,0.0,1.0,11218,0.0,0.0,11771
3355,0.0,41,16,0.0,0.0,11502,0.0,0.0,24871
3356,0.0,20,12,0.0,1.0,2604,0.001183824298669557,-6.737820624353947,11022
3357,0.0,30,12,0.0,1.0,11628,0.00015789473684210527,-8.75342406227694,17052
3358,0.0,20,9,0.0,1.0,12648,0.0,0.0,9385
3359,0.0,25,12,0.0,1.0,7467,0.005248017630766957,-5.244643030979364,4162
3360,0.0,51,3,1.0,0.0,5780,0.09403778077146574,-2.265300979921477,4907
3361,0.0,41,13,0.0,1.0,10539,0.0,0.0,15214
3362,0.0,16,10,0.0,0.0,2529,0.0031191828372438717,-5.767060164977666,5309
3363,0.0,18,12,0.0,0.0,1593,0.007962485810376785,-4.825019684452846,8975
3364,0.0,48,8,0.0,1.0,19476,0.0,0.0,25564
3365,0.0,49,14,0.0,1.0,25243,0.0,0.0,25564
3366,0.0,23,15,0.0,0.0,1052,0.14198470019162404,-1.79890262460654,16776
3367,0.0,36,12,0.0,1.0,25243,0.0,0.0,0
3368,0.0,44,10,0.0,1.0,21124,0.0,0.0,22860
3369,0.0,51,10,1.0,1.0,18334,0.0002857142857142857,-8.160232492367689,13642
3370,0.0,34,18,0.0,1.0,25243,0.0,0.0,25564
3371,0.0,46,13,0.0,1.0,24525,0.0,0.0,25564
3372,0.0,20,11,0.0,0.0,11710,0.010325047380783568,-4.562803830754211,12878
3373,0.0,25,12,0.0,1.0,19430,0.0,0.0,17568
3374,0.0,24,12,0.0,1.0,17987,0.0,0.0,25564
3375,0.0,24,7,0.0,1.0,3213,0.022224075288074442,-3.784104354248713,0
3376,0.0,39,12,0.0,1.0,17316,0.0,0.0,18666
3377,0.0,47,18,0.0,1.0,20751,0.0,0.0,13559
3378,0.0,18,11,0.0,0.0,2705,0.09395215983987752,-2.2663063935141343,9034
3379,0.0,35,12,0.0,1.0,19056,0.0,0.0,22585
3380,0.0,22,12,1.0,0.0,130,0.991762142924119,4.790743056763779,0
3381,0.0,37,9,0.0,1.0,18850,0.0,0.0,7586
3382,0.0,25,12,0.0,1.0,18941,0.0,0.0,21130
3383,0.0,41,9,0.0,1.0,5292,0.0009627207480866018,-6.944783984975967,9541
3384,0.0,16,9,0.0,0.0,517,0.004257870574445377,-5.454719147709983,3617
3385,0.0,40,12,0.0,1.0,18712,0.0,0.0,21197
3386,0.0,25,15,1.0,0.0,12716,0.031990511544660136,-3.4098025447505016,13091
3387,0.0,31,2,0.0,1.0,5965,0.011839407589407588,-4.424411633939228,9732
3388,0.0,24,0,0.0,0.0,981,0.28889864532683895,-0.9007390535382617,0
3389,0.0,23,7,0.0,1.0,6813,0.056447292978871945,-2.8163448914157363,4654
3390,0.0,26,10,0.0,1.0,9085,0.0036,-5.623214937925961,5739
3391,0.0,20,12,0.0,0.0,352,0.12300285355756134,-1.96429618383716,2235
3392,0.0,18,11,0.0,0.0,0,0.1895827533476543,-1.4527236120347027,10323
3393,0.0,25,0,0.0,1.0,3188,0.014807752695713257,-4.1976859226461,3580
3394,0.0,23,12,0.0,1.0,216,0.005913811482138596,-5.124533367286502,0
3395,0.0,18,11,1.0,0.0,1910,0.990758004213876,4.67471245448255,13504
3396,0.0,39,12,0.0,1.0,23467,0.0,0.0,19466
3397,0.0,27,12,0.0,1.0,8781,0.016741781803102557,-4.072964270225861,17113
3398,0.0,29,12,0.0,1.0,17580,0.0,0.0,18598
3399,0.0,54,12,0.0,1.0,14188,0.0,0.0,1052
3400,0.0,36,13,0.0,1.0,0,1.7291066282420752e-05,-10.965303298485166,25564
3401,0.0,53,8,1.0,0.0,17135,0.0,0.0,15454
3402,0.0,29,7,0.0,1.0,25243,0.0,0.0,25564
3403,0.0,50,9,0.0,1.0,0,1.5503875968992248e-05,-11.074404998787708,0
3404,0.0,41,11,0.0,1.0,25243,0.0,0.0,25564
3405,0.0,20,10,0.0,0.0,1033,0.288884451741723,-0.9008081445304551,8485
3406,0.0,50,12,0.0,1.0,25243,0.0,0.0,25564
3407,0.0,29,12,1.0,1.0,4056,0.2712323308334808,-0.9883792202767692,4288
3408,0.0,42,14,0.0,1.0,21555,0.0,0.0,24484
3409,0.0,35,18,0.0,1.0,18159,0.0,0.0,16337
3410,0.0,29,15,0.0,0.0,25243,0.0,0.0,25564
3411,0.0,45,15,0.0,1.0,25243,0.0,0.0,25564
3412,0.0,28,14,0.0,1.0,25243,0.0,0.0,25564
3413,0.0,31,12,0.0,0.0,22934,6.369426751592357e-06,-11.963994714883409,25035
3414,0.0,25,12,0.0,1.0,19969,0.0,0.0,25215
3415,0.0,46,7,1.0,1.0,21349,0.004230769230769231,-5.461131706953167,18911
3416,0.0,31,15,0.0,1.0,25243,0.0,0.0,25564
3417,0.0,21,15,0.0,1.0,6629,0.0005467189294682556,-7.511028859263195,18412
3418,0.0,23,14,1.0,1.0,11443,0.015086302921884318,-4.178766779255203,6766
3419,0.0,27,14,0.0,1.0,4747,0.048928457494886064,-2.967230108355271,6156
3420,0.0,21,14,0.0,1.0,4966,0.0001756497470783185,-8.646842953996655,14419
3421,0.0,22,16,0.0,1.0,4379,0.0002665588379874094,-8.22964896391512,707
3422,0.0,20,12,0.0,0.0,12600,2.403846153846154e-05,-10.635831407498888,12245
3423,0.0,19,9,0.0,1.0,10122,1.6666666666666667e-05,-11.002083174398681,16222
3424,0.0,17,11,0.0,0.0,528,0.017515267094386208,-4.027011898596757,11246
3425,0.0,47,18,0.0,1.0,18914,0.0,0.0,25564
3426,0.0,32,16,0.0,1.0,25243,0.0,0.0,25564
3427,0.0,29,16,0.0,1.0,25243,0.0,0.0,25564
3428,0.0,27,9,0.0,1.0,12079,0.0,0.0,6645
3429,0.0,27,6,0.0,1.0,139,0.014029345221967224,-4.252475369098695,2450
3430,0.0,52,8,0.0,1.0,6792,8.104575163398694e-05,-9.420415678727563,7035
3431,0.0,37,10,0.0,1.0,10310,0.0,0.0,9476
3432,0.0,50,12,0.0,1.0,25243,0.0,0.0,23402
3433,0.0,28,15,0.0,1.0,2866,0.0,0.0,9476
3434,0.0,37,17,0.0,1.0,25243,0.0,0.0,0
3435,0.0,45,6,0.0,1.0,13951,0.0,0.0,12438
3436,0.0,31,12,0.0,1.0,10741,0.0,0.0,10018
3437,0.0,52,9,0.0,1.0,0,1.5503875968992248e-05,-11.074404998787708,25564
3438,0.0,55,6,0.0,1.0,4090,0.00030405405405405404,-8.098000962688072,10342
3439,0.0,36,9,0.0,1.0,14539,0.0,0.0,7614
3440,0.0,49,12,0.0,1.0,17661,0.0,0.0,22765
3441,0.0,19,7,0.0,1.0,8205,0.027438982070561016,-3.5679681112808006,12943
3442,0.0,23,12,1.0,1.0,13969,0.0041804193636477424,-5.473154529500805,12927
3443,0.0,33,12,1.0,1.0,18705,0.0004127221944159064,-7.792323036693928,20306
3444,0.0,27,12,0.0,1.0,16583,0.0,0.0,25564
3445,0.0,52,6,0.0,1.0,25243,0.0,0.0,20577
3446,0.0,44,12,0.0,1.0,25243,0.0,0.0,25564
3447,0.0,47,18,0.0,1.0,23197,0.0,0.0,815
3448,0.0,31,17,0.0,1.0,25243,0.0,0.0,25564
3449,0.0,44,2,0.0,1.0,17675,0.0,0.0,18375
3450,0.0,19,12,0.0,0.0,9950,2.403846153846154e-05,-10.635831407498888,18035
3451,0.0,45,11,0.0,1.0,25243,0.0,0.0,25564
3452,0.0,29,11,1.0,1.0,12668,0.11249361979730743,-2.065519203161097,14979
3453,0.0,17,9,1.0,0.0,157,0.9786683938374839,3.8260030356030836,817
3454,0.0,37,13,0.0,1.0,23911,0.0,0.0,25564
3455,0.0,23,12,0.0,0.0,0,0.06512566029600667,-2.6640934852938742,0
3456,0.0,21,11,0.0,1.0,9436,1.6666666666666667e-05,-11.002083174398681,11139
3457,0.0,31,7,0.0,1.0,10559,0.0,0.0,18552
3458,0.0,26,12,0.0,1.0,22921,0.0,0.0,8378
3459,0.0,29,10,0.0,1.0,21224,0.0,0.0,25564
3460,0.0,33,18,0.0,1.0,25243,0.0,0.0,25564
3461,0.0,27,14,0.0,1.0,20586,0.0,0.0,25564
3462,0.0,18,12,0.0,0.0,0,0.01770591690016375,-4.015991865283483,18987
3463,0.0,16,9,0.0,0.0,0,0.012505114012528127,-4.369033636371675,2181
3464,0.0,27,16,0.0,1.0,1518,0.12368286301505593,-1.9580073208009765,2506
3465,0.0,26,12,0.0,1.0,21032,0.0,0.0,25564
3466,0.0,29,12,0.0,1.0,20189,0.0,0.0,22785
3467,0.0,26,12,0.0,1.0,25243,0.0,0.0,25564
3468,0.0,21,12,1.0,1.0,16345,0.0004681971414255211,-7.666152801602129,22216
3469,0.0,23,13,0.0,1.0,0,0.0020017470915027775,-6.211731180724949,0
3470,0.0,28,11,1.0,1.0,11189,0.054158077528540814,-2.860168322282935,18406
3471,0.0,25,16,0.0,1.0,11973,0.0,0.0,21811
3472,0.0,36,12,1.0,1.0,25243,0.0,0.0,25564
3473,0.0,23,12,0.0,1.0,9395,1.6666666666666667e-05,-11.002083174398681,14616
3474,0.0,53,7,0.0,1.0,5875,0.00025,-8.293799608846818,4026
3475,0.0,21,12,0.0,1.0,10190,1.6666666666666667e-05,-11.002083174398681,15003
3476,0.0,52,12,0.0,1.0,22785,0.0,0.0,23745
3477,0.0,23,14,0.0,0.0,19208,0.0,0.0,23293
3478,0.0,26,10,0.0,1.0,7940,0.016315414713528507,-4.099194953381054,0
3479,0.0,37,13,0.0,1.0,15985,0.0,0.0,25564
3480,0.0,30,16,0.0,1.0,14703,0.0,0.0,11750
3481,0.0,25,12,0.0,1.0,17230,0.0,0.0,25564
3482,0.0,46,11,0.0,1.0,2715,0.0006760233918128656,-7.2986066272478585,1966
3483,0.0,51,4,0.0,1.0,2748,0.00030405405405405404,-8.098000962688072,10097
3484,0.0,22,13,0.0,1.0,22878,0.0,0.0,20997
3485,0.0,38,12,0.0,1.0,19604,0.0,0.0,23745
3486,0.0,45,12,0.0,1.0,0,0.0001579690092806678,-8.75295370648156,0
3487,0.0,18,12,0.0,0.0,1376,0.020962485810376786,-3.8438355104385993,2872
3488,0.0,26,16,0.0,0.0,7367,0.007626778019033601,-4.868433790228409,664
3489,0.0,22,12,0.0,1.0,13250,0.0,0.0,25564
3490,0.0,35,6,0.0,1.0,8931,0.0,0.0,1548
3491,0.0,20,8,0.0,0.0,9393,0.004166889113815022,-5.476409942663043,10372
3492,0.0,19,9,0.0,0.0,10876,0.00797172404823391,-4.82385082423454,9809
3493,0.0,46,8,0.0,1.0,0,0.004502585795361638,-5.398590673080628,5367
3494,0.0,36,16,0.0,1.0,25243,0.0,0.0,10482
3495,0.0,30,12,0.0,1.0,15502,0.0,0.0,16188
3496,0.0,49,16,0.0,1.0,20180,0.0,0.0,19761
3497,0.0,16,10,0.0,0.0,0,0.010092796096329707,-4.585789293736026,2917
3498,0.0,33,17,0.0,1.0,17328,0.0,0.0,20905
3499,0.0,28,18,0.0,1.0,25243,0.0,0.0,25564
3500,0.0,52,8,0.0,1.0,13103,0.0,0.0,15334
3501,0.0,22,11,0.0,1.0,14464,0.0,0.0,16689
3502,0.0,23,16,0.0,0.0,5938,0.02276279347141559,-3.759602075559791,13794
3503,0.0,27,16,0.0,1.0,14299,0.0,0.0,18786
3504,0.0,27,12,0.0,0.0,6608,0.03583561838922074,-3.292319474548776,25564
3505,0.0,39,13,0.0,0.0,2148,0.0186055984160568,-3.9655118935781006,22483
3506,0.0,44,12,0.0,1.0,25243,0.0,0.0,25564
3507,0.0,51,5,1.0,1.0,21462,0.0,0.0,25564
3508,0.0,23,12,0.0,1.0,8720,0.008566305232889145,-4.751315560435035,13407
3509,0.0,54,8,0.0,0.0,12829,9.230769230769232e-05,-9.290290767696794,11827
3510,0.0,23,12,0.0,1.0,17908,0.0,0.0,23569
3511,0.0,55,5,0.0,1.0,21593,0.0,0.0,0
3512,0.0,45,12,0.0,1.0,25243,0.0,0.0,1495
3513,0.0,19,12,0.0,0.0,519,0.01357093844933387,-4.28616078601974,8649
3514,0.0,45,9,1.0,1.0,10066,0.015019273729316484,-4.183287782149982,15782
3515,0.0,51,8,0.0,1.0,9062,0.0,0.0,14109
3516,0.0,22,11,0.0,1.0,11350,0.0,0.0,14248
3517,0.0,36,7,0.0,1.0,12773,0.004,-5.517452896464707,16866
3518,0.0,37,6,0.0,1.0,18080,0.0,0.0,25564
3519,0.0,18,10,0.0,0.0,5682,0.24526456795480017,-1.1240297695963501,4858
3520,0.0,25,12,0.0,1.0,18676,0.0,0.0,24601
3521,0.0,32,12,0.0,1.0,20515,0.0,0.0,0
3522,0.0,37,12,0.0,1.0,23440,0.0,0.0,25088
3523,0.0,38,12,0.0,1.0,25243,0.0,0.0,0
3524,0.0,28,16,0.0,0.0,4633,0.007462703497239517,-4.890346842536863,17027
3525,0.0,21,12,0.0,1.0,10274,1.6666666666666667e-05,-11.002083174398681,9810
3526,0.0,35,8,0.0,1.0,24285,0.0,0.0,12198
3527,0.0,30,12,1.0,1.0,8552,0.16182206224866166,-1.6447330637721207,4588
3528,0.0,54,18,0.0,1.0,18189,0.0,0.0,16716
3529,0.0,31,13,0.0,1.0,17314,0.0,0.0,7836
3530,0.0,28,15,0.0,1.0,8396,3.773584905660377e-05,-10.184862275413241,14704
3531,0.0,41,15,0.0,1.0,12816,0.0,0.0,0
3532,0.0,54,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
3533,0.0,30,14,0.0,1.0,2864,0.0,0.0,17852
3534,0.0,22,12,0.0,1.0,13373,0.0,0.0,16998
3535,0.0,53,11,0.0,1.0,19339,0.0,0.0,7571
3536,0.0,35,9,1.0,1.0,14376,0.0006936968579955021,-7.272781559348216,18957
3537,0.0,30,12,1.0,1.0,11821,0.08845196197334482,-2.3326846928164144,20100
3538,0.0,44,8,0.0,1.0,7701,0.00047911338448422845,-7.6430940495459465,14161
3539,0.0,30,7,0.0,1.0,10888,0.0011075757575757575,-6.804473464679951,4190
3540,0.0,51,1,0.0,1.0,13584,0.0,0.0,0
3541,0.0,18,8,0.0,0.0,1018,0.17029492205698946,-1.583538540276826,685
3542,0.0,54,9,0.0,1.0,25243,0.0,0.0,25564
3543,0.0,34,12,0.0,1.0,13373,0.0,0.0,14056
3544,0.0,44,8,0.0,1.0,9504,0.0,0.0,17601
3545,0.0,48,11,1.0,0.0,0,0.19144334331725443,-1.440658845359625,0
3546,0.0,55,8,0.0,1.0,11425,0.0,0.0,12904
3547,0.0,36,11,0.0,1.0,21548,0.0,0.0,22291
3548,0.0,40,14,0.0,1.0,2332,0.0,0.0,8527
3549,0.0,32,12,0.0,1.0,25243,0.0,0.0,25564
3550,0.0,48,6,0.0,1.0,23,2.857142857142857e-05,-10.463074768634808,4789
3551,0.0,30,11,1.0,1.0,12184,0.12968857031290815,-1.9037151493458082,15196
3552,0.0,44,12,0.0,1.0,16743,0.0,0.0,19375
3553,0.0,46,10,0.0,1.0,16474,0.0,0.0,11010
3554,0.0,46,18,0.0,1.0,268,0.0,0.0,0
3555,0.0,26,12,0.0,1.0,13182,0.0,0.0,17410
3556,0.0,45,8,0.0,1.0,0,0.006314603369326687,-5.058555708053099,7063
3557,0.0,18,12,0.0,0.0,922,0.13134053119966865,-1.8891577576568799,8848
3558,0.0,48,9,0.0,0.0,6316,0.1314843664958538,-1.8878976275123964,100
3559,0.0,20,9,0.0,1.0,15582,0.0,0.0,18106
3560,0.0,50,14,0.0,1.0,25243,0.0,0.0,16859
3561,0.0,20,14,0.0,0.0,2510,0.010841860390433538,-4.513439613313575,0
3562,0.0,31,16,0.0,1.0,23845,0.0,0.0,25564
3563,0.0,47,8,0.0,1.0,23245,0.0,0.0,11941
3564,0.0,39,12,1.0,1.0,6586,0.04231623278962012,-3.1193468602899905,0
3565,0.0,51,12,0.0,1.0,6391,0.0,0.0,0
3566,0.0,21,9,0.0,0.0,0,0.5548148706557975,0.2201442750631366,0
