treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
0.0,38,0.0,0.0,1.0,0.0,9821,3305,12,0,117852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,10923025,96452041,144,4.984051275128488,78.52001107208775,125.85520183378284,8.103191752285786,9.192278229157774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,25243,0,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,1,637209049,144,4.313810477859777,0.0,191.50688569773726,0.0,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,20,0.0,0.0,1.0,0.0,12095,17171,12,0,145140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,294843241,146289025,144,3.8743584652731844,164.7983750765139,138.0995648428337,9.750977193313803,9.400547423044127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,0.0,1.0,0.0,19392,20162,12,0,232704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,406506244,376049664,144,4.935568135070046,177.05617318830733,170.36039634820028,9.911554923613886,9.87261588886904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,4740,16154,13,0,61620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,260951716,22467600,169,3.9546477265588305,160.36081205005766,90.83738777986632,9.689922976002242,8.463792414689122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,1530,2325,10,0,15300,0.0,0.0,0.0,1530.0,0.0,10.0,0.0,0.0,0.0,256,5405625,2340900,100,3.515276245051319,66.9143194553771,54.452596719574764,7.751475318021456,7.333023014386481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,21263,25564,18,0,382734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,653518096,452115169,324,4.502394833016174,196.8437559934704,177.47098737074367,10.148940390770173,9.964723752006702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,17,0.0,0.0,0.0,1.0,2724,4759,10,0,27240,0.0,0.0,0.0,2724.0,0.0,10.0,0.0,0.0,0.0,289,22648081,7420176,100,3.611529515721841,92.61011927009126,70.76844437508313,8.46779284112111,7.909856667269403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,44,0.0,0.0,1.0,0.0,12312,14316,12,0,147744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,204947856,151585344,144,5.25441988382463,151.92578236477834,139.19770498396815,9.569133071885917,9.418329675518715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,45,0.0,0.0,1.0,1.0,9950,10816,8,0,79600,0.0,0.0,0.0,9950.0,0.0,8.0,0.0,0.0,0.0,2025,116985856,99002500,64,5.296445606698071,133.99598265044904,126.59002455798111,9.288781798282745,9.205327830152639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,653518096,637209049,144,4.729971912479329,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,1.0,8708,7218,10,0,87080,0.0,0.0,0.0,8708.0,0.0,10.0,0.0,0.0,0.0,361,52099524,75829264,100,3.7906438013860337,111.73894771892573,119.27643362458839,8.884333185202735,9.071997422354437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,15001,9110,15,0,225015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,82992100,225030001,225,4.378603334624191,124.06310218702221,151.99018413269604,9.117127990254003,9.61587214452889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,53,0.0,0.0,0.0,1.0,9578,10339,7,0,67046,0.0,0.0,0.0,9578.0,0.0,7.0,0.0,0.0,0.0,2809,106894921,91738084,49,5.607184971248686,131.3127946550332,124.45612715294567,9.243678431586693,9.167224080902555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,14571,18087,16,0,233136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,327139569,212314041,256,4.441422282762017,168.67106487421717,150.03656768398767,9.802948727157515,9.586788531013854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,24,0.0,0.0,0.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,653518096,637209049,256,4.177720095722324,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,53,0.0,0.0,1.0,0.0,21972,25474,12,0,263664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,648924676,482768784,144,5.607184971248686,196.53436255951584,180.0732332990431,10.145413603149704,9.99752419446251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,17908,17652,12,0,214896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,311593104,320696464,144,4.441422282762017,166.8459790416081,164.44142592727886,9.778604370389438,9.793002819360856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,7191,13664,12,0,86292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,186704896,51710481,144,4.313810477859777,148.7889421891881,109.49650323176934,9.522519916028351,8.880585523102495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,1.0,1.0,0.0,18207,11244,12,0,218484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,126427536,331494849,144,4.177720095722324,136.34776620973597,165.65555373327726,9.327589932026422,9.809561414503964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,5045,14775,12,0,60540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,218300625,25452025,144,4.246902063237979,154.08643313639422,93.41706307195764,9.6006918422743,8.52615293278771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,10917,9924,12,0,131004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,98485776,119180889,144,4.83522413251897,128.92148978492585,131.93553614265392,9.202711344811691,9.29807648628027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,25243,2365,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,5593225,637209049,256,4.6192508626288165,67.43663055747747,191.50688569773726,7.768533300926033,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,50,0.0,0.0,1.0,0.0,24090,0,12,0,289080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,1,580328100,144,5.495567135613508,0.0,187.577212380323,0.0,10.089552095608918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,617,25564,12,0,7404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,653518096,380689,144,3.7906438013860337,196.8437559934704,35.82640304427945,10.148940390770173,6.424869023905388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,51,0.0,0.0,1.0,0.0,22382,9682,12,0,268584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,93741124,500953924,144,5.5333800743957395,127.50116304628806,181.55657009999229,9.178023770499639,10.016012343377973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,21235,25564,8,0,169880,0.0,0.0,0.0,21235.0,0.0,8.0,0.0,0.0,0.0,2401,653518096,450925225,64,5.457117302610669,196.8437559934704,177.36722543588527,10.148940390770173,9.963406042747371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,1.0,4457,0,11,0,49027,0.0,0.0,0.0,4457.0,0.0,11.0,0.0,0.0,0.0,441,1,19864849,121,3.9546477265588305,0.0,88.35899093684371,0.0,8.402231172946555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,0,18668,17,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,625,348494224,1,289,4.246902063237979,171.07083968580034,0.0,9.834566107069707,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,52,0.0,0.0,1.0,0.0,0,0,13,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,1,1,169,5.570578851872717,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,41,0.0,0.0,1.0,0.0,0,0,18,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,1,1,324,5.123369598862009,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,42,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,1,1,144,5.167917773385796,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,1417,982,10,0,14170,0.0,0.0,0.0,1417.0,0.0,10.0,0.0,0.0,0.0,289,964324,2007889,100,3.611529515721841,45.041574445898554,52.57683693406293,6.889591308354466,7.256297239690681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,20212,21254,18,0,363816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,451732516,408524944,324,4.502394833016174,181.27562973918762,173.5221560217522,9.96430039193264,9.9140317664118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,21,0.0,0.0,1.0,0.0,0,24636,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,441,606932496,1,144,3.9546477265588305,193.62374333979201,0.0,10.111964066806934,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,0.0,0.0,0.0,1.0,3127,3574,8,0,25016,0.0,0.0,0.0,3127.0,0.0,8.0,0.0,0.0,0.0,2209,12773476,9778129,64,5.378209281310344,81.35604439788763,75.32124539275398,8.181440695719374,8.047829357457841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,42,0.0,0.0,1.0,0.0,21829,25564,12,0,261948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,653518096,476505241,144,5.167917773385796,196.8437559934704,179.55222055557942,10.148940390770173,9.990994639974362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,19287,22167,12,0,231444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,491375889,371988369,144,4.729971912479329,184.71128918067546,169.95015087192698,10.006359975456757,9.867186572809796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,0,25564,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,653518096,1,144,4.83522413251897,196.8437559934704,0.0,10.148940390770173,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,19593,20633,18,0,352674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,425720689,383885649,324,4.502394833016174,178.8913904448174,171.142256561878,9.93464701478523,9.882927638570767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,37,0.0,0.0,1.0,1.0,23643,25564,9,0,212787,0.0,0.0,0.0,23643.0,0.0,9.0,0.0,0.0,0.0,1369,653518096,558991449,81,4.935568135070046,196.8437559934704,186.02536179593724,10.148940390770173,10.070822367021758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,28,0.0,0.0,0.0,0.0,11889,3642,13,0,154557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,13264164,141348321,169,4.441422282762017,82.05389833779174,137.04680191658346,8.200288260287554,9.383368881858544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,15523,15915,12,0,186276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,253287225,240963529,144,5.21158884271324,159.2954576733963,154.31996804411918,9.675017339716193,9.650078074026442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,2667,10743,11,0,29337,0.0,0.0,0.0,2667.0,0.0,11.0,0.0,0.0,0.0,289,115412049,7112889,121,3.611529515721841,133.58969729866604,70.09464291762664,9.282009658666542,7.888709524182015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,37,0.0,0.0,1.0,0.0,8026,8545,12,0,96312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,73017025,64416676,144,4.935568135070046,120.54647920413402,115.00895855998097,9.053101595549691,8.990441550826862,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,25243,15216,15,0,378645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,231526656,637209049,225,4.313810477859777,156.1272812144825,191.50688569773726,9.630102784785171,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,33,1.0,0.0,1.0,0.0,18041,25564,12,0,216492,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,1089,653518096,325477681,144,4.729971912479329,196.8437559934704,164.9828847519416,10.148940390770173,9.800402224452803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,44,1.0,0.0,1.0,1.0,21383,22795,9,0,192447,0.0,0.0,0.0,21383.0,0.0,9.0,44.0,9.0,0.0,1936,519612025,457232689,81,5.25441988382463,187.0287685111995,177.91481418045993,10.034296492647542,9.970351492789636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,21,0.0,0.0,1.0,0.0,22925,21990,12,0,275100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,483560100,525555625,144,3.9546477265588305,184.05150078959414,183.49778031773334,9.998343083548807,10.039983297124666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,6958,669,10,0,69580,0.0,0.0,0.0,6958.0,0.0,10.0,0.0,0.0,0.0,2401,447561,48413764,100,5.457117302610669,37.67604886196978,107.89475155952645,6.505784060128229,8.847647355711887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,42,0.0,0.0,1.0,1.0,0,0,8,1,0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1764,1,1,64,5.167917773385796,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,2667,19132,12,0,32004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,366033424,7112889,144,3.7906438013860337,172.95752396929126,70.09464291762664,9.859117604800188,7.888709524182015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,0,8777,14,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,625,77035729,1,196,4.246902063237979,122.0057481316725,0.0,9.079889942592118,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,25243,3440,11,0,277673,0.0,0.0,0.0,25243.0,0.0,11.0,0.0,0.0,0.0,2401,11833600,637209049,121,5.457117302610669,79.9588025981144,191.50688569773726,8.143226750367445,10.136304168546024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,23,0.0,0.0,1.0,0.0,4167,12754,12,0,50004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,162664516,17363889,144,4.106087574170275,144.26752801794362,85.72575671486803,9.453600226875217,8.334951631422454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,15364,25564,13,0,199732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,653518096,236052496,169,4.502394833016174,196.8437559934704,153.61504630382356,10.148940390770173,9.639782389465795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,49,0.0,0.0,1.0,0.0,22531,24766,12,0,270372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401,613354756,507645961,144,5.457117302610669,194.07885973287713,182.09185087413113,10.117227023775044,10.022647417705386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,0.0,1.0,1.0,0,0,7,1,0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1369,1,1,49,4.935568135070046,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,0.0,24602,25564,16,0,393632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304,653518096,605258404,256,5.418006515669491,196.8437559934704,189.3349758225822,10.148940390770173,10.11058301942873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,42,0.0,0.0,1.0,0.0,24615,25564,13,0,319995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,653518096,605898225,169,5.167917773385796,196.8437559934704,189.37933772691952,10.148940390770173,10.111111292192302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,38,0.0,0.0,0.0,0.0,9218,10537,18,0,165924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,111028369,84971524,324,4.984051275128488,132.43480004349408,122.34626054075885,9.262648151599528,9.128913373280454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,22,0.0,0.0,1.0,0.0,19920,18199,12,0,239040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,331203601,396806400,144,4.031805260868567,169.13698912656668,172.40466865054862,9.809121926500406,9.899479531138589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,1.0,0.0,0.0,2830,25564,17,0,48110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,653518096,8008900,289,4.378603334624191,196.8437559934704,72.00072942215394,10.148940390770173,7.948031990637284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,29,0.0,0.0,0.0,0.0,22396,24741,12,0,268752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,612117081,501580816,144,4.502394833016174,193.99144126094086,181.60694998919493,10.116217065501464,10.016637650468784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,48,0.0,1.0,1.0,1.0,16757,19210,5,0,83785,0.0,0.0,0.0,16757.0,0.0,5.0,0.0,0.0,0.0,2304,369024100,280797049,25,5.418006515669491,173.272161060233,159.6580738442407,9.863186255762603,9.726571360400724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,54,0.0,1.0,1.0,1.0,25243,25564,8,0,201944,0.0,0.0,0.0,25243.0,0.0,8.0,0.0,0.0,0.0,2916,653518096,637209049,64,5.643218794318048,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,50,0.0,0.0,0.0,0.0,18819,18733,12,0,225828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,350925289,354154761,144,5.495567135613508,171.33670507212474,168.1061929104511,9.838041953461058,9.842622276764853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,1.0,18619,17732,6,0,111714,0.0,0.0,0.0,18619.0,0.0,6.0,0.0,0.0,0.0,1444,314423824,346667161,36,4.984051275128488,167.18349850126125,167.3103223163464,9.783126195864945,9.831937843696052,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,19342,25564,16,0,309472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,653518096,374112964,256,4.378603334624191,196.8437559934704,170.1651974113263,10.148940390770173,9.870034176276908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,21,0.0,0.0,0.0,0.0,12802,15393,12,0,153624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,236944449,163891204,144,3.9546477265588305,156.93708816040268,141.63802092029306,9.641668139610074,9.45735668770195,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,45,0.0,0.0,1.0,0.0,24754,25564,13,0,321802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,653518096,612760516,169,5.296445606698071,196.8437559934704,189.85284838961542,10.148940390770173,10.116742371099967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,20,0.0,0.0,0.0,0.0,2862,18215,14,0,40068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,331786225,8191044,196,3.8743584652731844,169.20341873794175,72.3676278701108,9.810000709442663,7.959275960116396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,18,1.0,0.0,0.0,0.0,945,2238,12,0,11340,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,324,5008644,893025,144,3.703165208990785,65.76067423251585,43.65379880468435,7.71333788887187,6.851184927493743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,6065,15669,11,0,66715,0.0,0.0,0.0,6065.0,0.0,11.0,34.0,11.0,0.0,1156,245517561,36784225,121,4.783244395303898,158.189517361001,101.45890172643198,9.659439517104408,8.71028982137815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,23,0.0,0.0,0.0,1.0,839,11685,10,0,8390,0.0,0.0,0.0,839.0,0.0,10.0,0.0,0.0,0.0,529,136539225,703921,100,4.106087574170275,138.71919909217755,41.32033571460682,9.366061246972958,6.732210706467206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,24,0.0,0.0,0.0,0.0,15271,15718,12,0,183252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,247055524,233203441,144,4.177720095722324,158.41057633686685,153.20083261702626,9.662561831426121,9.633710883953182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,1.0,0.0,0.0,13805,18901,13,0,179465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,357247801,190578025,169,4.561636201904492,172.0214847990479,146.47447369080965,9.846970109700957,9.532786124364256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,24627,19650,9,0,221643,0.0,0.0,0.0,24627.0,0.0,9.0,0.0,0.0,0.0,2116,386122500,606489129,81,5.337698554227474,175.03380266671246,189.42027549584736,9.885832617297407,10.111598681016376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,1.0,2377,21344,9,0,21393,0.0,0.0,0.0,2377.0,0.0,9.0,0.0,0.0,0.0,361,455566336,5650129,81,3.7906438013860337,181.61792462573462,66.534305766501,9.96852594871535,7.773594467360194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401,653518096,637209049,144,5.457117302610669,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,22,0.0,0.0,0.0,0.0,0,6711,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,45037521,1,225,4.031805260868567,108.13599128729079,0.0,8.811503250158239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,20,0.0,0.0,1.0,1.0,5770,20503,8,0,46160,0.0,0.0,0.0,5770.0,0.0,8.0,0.0,0.0,0.0,400,420373009,33292900,64,3.8743584652731844,178.38721573820848,99.21679799961323,9.928326495883047,8.660427359502146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,20860,0,12,0,250320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,1,435139600,144,4.378603334624191,0.0,175.9700818311313,0.0,9.945588728554764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,19901,21622,12,0,238812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,467510884,396049801,144,5.21158884271324,182.6701688313864,172.33163749659641,9.981466593852717,9.898525260706313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,1.0,20624,18038,9,0,185616,0.0,0.0,0.0,20624.0,0.0,9.0,0.0,0.0,0.0,1089,325369444,425349376,81,4.729971912479329,168.4667158435424,175.0835666115262,9.800235922725653,9.934210725178968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,1.0,3655,9782,11,0,40205,0.0,0.0,0.0,3655.0,0.0,11.0,0.0,0.0,0.0,324,95687524,13359025,121,3.703165208990785,128.0904541291855,80.81240783406996,9.188299241099303,8.203851372183879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,25243,4773,18,0,454374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,22781529,637209049,324,4.67533385715455,92.73308780132726,191.50688569773726,8.470730317005897,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
