,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,propensity_logit
702,0.0,30.0,11.0,1.0,0.0,1.0,1.0,356.58660888671875,3947.660888671875,7329.52392578125,0.13888399302959442,-1.8245902061462402
703,0.0,18.0,12.0,1.0,0.0,0.0,0.0,570.1466064453125,637.3547973632812,8066.9091796875,0.13726280629634857,-1.8382127285003662
704,0.0,20.0,11.0,0.0,1.0,1.0,1.0,10913.1201171875,13388.0302734375,12972.9599609375,0.42101001739501953,-0.31862854957580566
705,0.0,24.0,10.0,0.0,0.0,1.0,1.0,11271.66015625,11159.080078125,7783.18603515625,0.4211696982383728,-0.31797346472740173
706,0.0,33.0,11.0,0.0,0.0,1.0,1.0,20785.859375,14145.33984375,23153.01953125,0.4206394553184509,-0.32014894485473633
707,0.0,36.0,6.0,0.0,0.0,0.0,1.0,415.3645935058594,0.0,0.0,0.42121419310569763,-0.31779101490974426
708,0.0,27.0,13.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,44.3317985534668,0.42059314250946045,-0.32033899426460266
709,0.0,45.0,12.0,0.0,0.0,1.0,0.0,20817.2109375,5992.2099609375,0.0,0.4213198125362396,-0.3173576891422272
710,0.0,38.0,10.0,0.0,0.0,1.0,1.0,20235.310546875,14383.4501953125,13979.2900390625,0.42038559913635254,-0.3211906850337982
711,0.0,52.0,13.0,0.0,0.0,1.0,0.0,5877.7998046875,6031.59716796875,3104.7041015625,0.42029091715812683,-0.321579247713089
712,0.0,20.0,9.0,0.0,0.0,0.0,1.0,7690.1220703125,11907.4404296875,21418.169921875,0.4216170310974121,-0.3161388039588928
713,0.0,38.0,12.0,0.0,0.0,1.0,0.0,8818.66015625,1281.8709716796875,6097.10009765625,0.4200460910797119,-0.32258424162864685
714,0.0,27.0,13.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,0.0,0.4200417995452881,-0.3226018249988556
715,0.0,20.0,12.0,0.0,1.0,0.0,0.0,1052.1259765625,352.6935119628906,2235.800048828125,0.42000097036361694,-0.322769433259964
716,0.0,33.0,12.0,0.0,0.0,1.0,0.0,6075.68603515625,0.0,7138.89697265625,0.4199863374233246,-0.32282936573028564
717,0.0,34.0,11.0,0.0,0.0,1.0,1.0,25862.3203125,25193.419921875,13700.0,0.41988497972488403,-0.3232456147670746
718,0.0,24.0,17.0,0.0,0.0,1.0,0.0,8417.009765625,5587.59716796875,0.0,0.41962385177612305,-0.32431772351264954
719,0.0,23.0,16.0,0.0,0.0,1.0,0.0,5601.5439453125,17498.609375,0.0,0.41910409927368164,-0.3264522850513458
720,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41908156871795654,-0.3265448212623596
721,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41908156871795654,-0.3265448212623596
722,0.0,22.0,9.0,0.0,0.0,0.0,1.0,536.839111328125,0.0,0.0,0.14769713580608368,-1.752778172492981
723,0.0,22.0,9.0,0.0,0.0,1.0,1.0,14796.3798828125,5535.6767578125,5556.251953125,0.14760179817676544,-1.7535357475280762
724,0.0,26.0,9.0,0.0,1.0,0.0,1.0,9594.5302734375,10258.5498046875,6677.84619140625,0.1475996971130371,-1.7535524368286133
725,0.0,18.0,9.0,0.0,0.0,0.0,1.0,0.0,2245.06494140625,8260.4921875,0.14784078299999237,-1.7516374588012695
726,0.0,26.0,14.0,0.0,0.0,1.0,0.0,113.63749694824219,1161.9189453125,486.1719970703125,0.14749209582805634,-1.7544078826904297
727,0.0,41.0,10.0,1.0,0.0,0.0,1.0,11140.3896484375,10783.1103515625,10120.9501953125,0.14804109930992126,-1.7500483989715576
728,0.0,23.0,9.0,0.0,0.0,0.0,1.0,5503.580078125,1729.4520263671875,5486.798828125,0.14805640280246735,-1.749927043914795
729,0.0,39.0,10.0,0.0,0.0,1.0,1.0,18534.66015625,0.0,21496.490234375,0.14811773598194122,-1.7494409084320068
730,0.0,25.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14830227196216583,-1.7479791641235352
731,0.0,25.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14830227196216583,-1.7479791641235352
732,0.0,50.0,18.0,1.0,0.0,1.0,0.0,25862.3203125,25243.55078125,0.0,0.14848236739635468,-1.7465540170669556
733,0.0,25.0,16.0,0.0,0.0,1.0,0.0,60.73727035522461,0.0,0.0,0.1485743522644043,-1.7458267211914062
734,0.0,17.0,8.0,0.0,0.0,0.0,1.0,239.03050231933594,1391.0810546875,7546.75,0.14663034677505493,-1.7612780332565308
735,0.0,55.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.14649787545204163,-1.7623370885849
736,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,306.14520263671875,19089.26953125,0.14642523229122162,-1.76291823387146
737,0.0,41.0,8.0,0.0,1.0,1.0,1.0,2517.657958984375,0.0,0.0,0.1490929126739502,-1.7417333126068115
738,0.0,40.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14923958480358124,-1.7405775785446167
739,0.0,35.0,9.0,0.0,0.0,1.0,1.0,20272.529296875,7123.69384765625,6136.998046875,0.14611324667930603,-1.7654166221618652
740,0.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,961.4031982421875,6301.02587890625,0.14609870314598083,-1.7655330896377563
741,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,1092.0970458984375,1038.842041015625,0.07987924665212631,-2.443988800048828
742,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1228.1610107421875,5380.40185546875,0.07984071224927902,-2.4445133209228516
743,0.0,52.0,9.0,1.0,0.0,0.0,1.0,10370.400390625,7678.69384765625,0.0,0.07981237024068832,-2.444899082183838
744,0.0,18.0,11.0,0.0,0.0,0.0,1.0,0.0,102.04840087890625,8731.8857421875,0.07995959371328354,-2.4428961277008057
745,0.0,19.0,11.0,0.0,1.0,0.0,1.0,1136.375,1888.7900390625,16860.859375,0.07980771362781525,-2.444962501525879
746,0.0,41.0,12.0,1.0,0.0,0.0,0.0,3029.02587890625,6570.48388671875,2826.89111328125,0.08009765297174454,-2.441020965576172
747,0.0,18.0,11.0,0.0,0.0,0.0,1.0,2170.867919921875,3285.241943359375,6402.98876953125,0.0801960825920105,-2.439685821533203
748,0.0,25.0,12.0,0.0,1.0,1.0,0.0,534.8798217773438,0.0,0.0,0.08020895719528198,-2.439511299133301
749,0.0,22.0,10.0,0.0,0.0,1.0,1.0,25862.3203125,23897.23046875,1477.72705078125,0.08022978156805038,-2.4392290115356445
750,0.0,24.0,10.0,0.0,0.0,1.0,1.0,19516.259765625,3210.048095703125,20043.880859375,0.08023907989263535,-2.439103126525879
751,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,9161.9052734375,0.08041885495185852,-2.4366695880889893
752,0.0,19.0,11.0,0.0,0.0,0.0,1.0,464.34619140625,789.5322875976562,7879.23779296875,0.07933424413204193,-2.4514272212982178
753,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,6478.35302734375,0.0805085077881813,-2.435457944869995
754,0.0,16.0,10.0,0.0,0.0,0.0,1.0,977.674072265625,1935.3389892578125,3759.3359375,0.08059381693601608,-2.4343061447143555
755,0.0,23.0,11.0,1.0,0.0,0.0,1.0,7241.4501953125,6572.27392578125,15177.73046875,0.0791209265589714,-2.4543514251708984
756,0.0,17.0,10.0,0.0,1.0,0.0,1.0,0.0,1468.06494140625,6144.38720703125,0.08066411316394806,-2.4333577156066895
757,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,8950.58984375,0.07909651100635529,-2.454686403274536
758,0.0,52.0,3.0,1.0,0.0,1.0,1.0,12688.2099609375,12655.7900390625,9377.6533203125,0.95250004529953,2.998361349105835
759,0.0,35.0,12.0,1.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.952507495880127,2.998526096343994
760,0.0,50.0,12.0,0.0,0.0,1.0,0.0,21077.7890625,23107.689453125,19307.98046875,0.9525120854377747,2.9986276626586914
761,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,22304.80078125,0.9523944854736328,2.996030807495117
762,0.0,29.0,12.0,1.0,0.0,0.0,0.0,14837.5302734375,13124.849609375,25564.669921875,0.9525547623634338,2.9995715618133545
763,0.0,47.0,12.0,0.0,0.0,1.0,0.0,18871.66015625,18366.919921875,19785.279296875,0.952363908290863,2.995356559753418
764,0.0,42.0,0.0,0.0,1.0,1.0,1.0,2797.8330078125,10929.919921875,9922.93359375,0.9523559212684631,2.995180606842041
765,0.0,45.0,12.0,0.0,0.0,0.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9526252150535583,3.001131534576416
766,0.0,32.0,12.0,0.0,0.0,0.0,0.0,6201.0791015625,12940.4501953125,15640.259765625,0.9522942900657654,2.9938230514526367
767,0.0,20.0,12.0,0.0,0.0,0.0,0.0,12568.7001953125,13235.849609375,15366.8798828125,0.9526687860488892,3.0020973682403564
768,0.0,54.0,6.0,0.0,1.0,1.0,1.0,14451.5498046875,14915.1796875,16450.05078125,0.9526697993278503,3.002119779586792
769,0.0,48.0,13.0,0.0,0.0,1.0,0.0,25862.3203125,20714.029296875,25564.669921875,0.9522164463996887,2.9921107292175293
770,0.0,27.0,12.0,0.0,0.0,0.0,0.0,18904.970703125,18250.55078125,17222.900390625,0.9522149562835693,2.9920780658721924
771,0.0,21.0,14.0,0.0,0.0,0.0,0.0,3175.970947265625,5852.56494140625,13496.080078125,0.9522053003311157,2.991865873336792
772,0.0,23.0,16.0,0.0,0.0,1.0,0.0,11714.4599609375,12888.5302734375,14531.9599609375,0.9521780610084534,2.991267442703247
773,0.0,28.0,16.0,0.0,0.0,0.0,0.0,19582.869140625,21251.130859375,8640.2666015625,0.9521743059158325,2.991185188293457
774,0.0,34.0,12.0,0.0,0.0,0.0,0.0,16363.7998046875,10577.23046875,25526.25,0.9527640342712402,3.004211664199829
775,0.0,18.0,12.0,0.0,0.0,0.0,0.0,2511.780029296875,2390.0810546875,20744.330078125,0.9521675109863281,2.9910359382629395
776,0.0,20.0,12.0,0.0,0.0,0.0,0.0,2974.1669921875,10460.849609375,13213.830078125,0.952160120010376,2.9908735752105713
777,0.0,17.0,11.0,0.0,0.0,0.0,1.0,429.07940673828125,2538.677001953125,14483.2001953125,0.17028963565826416,-1.583575963973999
778,0.0,25.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17015650868415833,-1.5845184326171875
779,0.0,17.0,8.0,0.0,0.0,0.0,1.0,354.6272888183594,879.0484008789062,3252.47607421875,0.17003116011619568,-1.5854064226150513
780,0.0,35.0,7.0,1.0,0.0,0.0,1.0,11802.6201171875,10605.8701171875,12302.0703125,0.1705329269170761,-1.581855058670044
781,0.0,31.0,12.0,1.0,0.0,1.0,0.0,23652.26953125,24341.23046875,0.0,0.16986864805221558,-1.58655846118927
782,0.0,18.0,11.0,0.0,0.0,0.0,1.0,4825.673828125,7999.1611328125,13003.990234375,0.17082098126411438,-1.5798200368881226
783,0.0,17.0,10.0,0.0,0.0,0.0,1.0,1767.259033203125,5473.01611328125,11718.3701171875,0.1696757674217224,-1.587926983833313
784,0.0,29.0,16.0,0.0,0.0,1.0,0.0,1208.8680419921875,1444.7900390625,1557.5240478515625,0.17085687816143036,-1.579566478729248
785,0.0,20.0,12.0,1.0,0.0,0.0,0.0,8469.91015625,9737.5654296875,3771.157958984375,0.17087243497371674,-1.5794566869735718
786,0.0,32.0,11.0,0.0,0.0,1.0,1.0,18613.029296875,7483.5478515625,14796.48046875,0.17088039219379425,-1.5794005393981934
787,0.0,53.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17096446454524994,-1.5788073539733887
788,0.0,53.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17096446454524994,-1.5788073539733887
789,0.0,53.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17096446454524994,-1.5788073539733887
790,0.0,53.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17096446454524994,-1.5788073539733887
791,0.0,38.0,8.0,1.0,0.0,1.0,1.0,6722.244140625,5872.2578125,8148.18408203125,0.169502392411232,-1.589158058166504
792,0.0,29.0,7.0,0.0,1.0,0.0,1.0,12649.0302734375,11646.0498046875,10942.5703125,0.16937871277332306,-1.5900368690490723
793,0.0,50.0,16.0,0.0,0.0,1.0,0.0,1610.5169677734375,1754.5159912109375,0.0,0.1711893379688263,-1.5772216320037842
794,0.0,26.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.17127275466918945,-1.5766336917877197
795,0.0,51.0,12.0,0.0,0.0,1.0,0.0,2380.509033203125,0.0,0.0,0.28501757979393005,-0.9197070598602295
796,0.0,18.0,11.0,0.0,0.0,0.0,1.0,2300.178955078125,5678.90283203125,18580.9296875,0.2849442660808563,-0.9200668931007385
797,0.0,33.0,10.0,0.0,0.0,0.0,1.0,0.0,599.7581176757812,8789.517578125,0.28468307852745056,-0.9213491082191467
798,0.0,29.0,12.0,0.0,0.0,0.0,0.0,2260.993896484375,0.0,0.0,0.2845551669597626,-0.9219773411750793
799,0.0,24.0,12.0,1.0,0.0,1.0,0.0,11675.26953125,15758.419921875,7861.5048828125,0.28447920083999634,-0.9223505258560181
800,0.0,23.0,12.0,0.0,0.0,1.0,0.0,1054.0860595703125,0.0,1635.843017578125,0.28558772802352905,-0.9169109463691711
801,0.0,28.0,11.0,0.0,0.0,1.0,1.0,456.5091857910156,3775.7900390625,500.9493103027344,0.2856656014919281,-0.9165292382240295
802,0.0,38.0,12.0,0.0,0.0,1.0,0.0,8346.4765625,0.0,0.0,0.28568804264068604,-0.9164193272590637
803,0.0,52.0,11.0,0.0,0.0,1.0,1.0,18089.91015625,7778.9521484375,0.0,0.28582045435905457,-0.9157705307006836
804,0.0,32.0,16.0,1.0,0.0,0.0,0.0,17135.75,1031.2259521484375,0.0,0.2842201888561249,-0.9236233234405518
805,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,2592.386962890625,19174.98046875,0.2858419418334961,-0.915665328502655
806,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28419730067253113,-0.9237357974052429
807,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28419730067253113,-0.9237357974052429
808,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28419730067253113,-0.9237357974052429
809,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28419730067253113,-0.9237357974052429
810,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28419730067253113,-0.9237357974052429
811,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28419730067253113,-0.9237357974052429
812,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28419730067253113,-0.9237357974052429
813,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28419730067253113,-0.9237357974052429
814,0.0,46.0,12.0,0.0,0.0,1.0,0.0,2641.092041015625,1951.4520263671875,2739.705078125,0.37655943632125854,-0.5041775703430176
815,0.0,18.0,9.0,0.0,0.0,1.0,1.0,1422.427978515625,3462.48388671875,8805.7734375,0.37668487429618835,-0.503643274307251
816,0.0,21.0,15.0,0.0,0.0,1.0,0.0,8614.896484375,4223.37109375,0.0,0.37673744559288025,-0.5034192800521851
817,0.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37621429562568665,-0.5056480169296265
818,0.0,34.0,0.0,0.0,0.0,1.0,1.0,18805.0390625,6516.77392578125,7332.47900390625,0.3761098384857178,-0.5060930252075195
819,0.0,25.0,12.0,0.0,0.0,0.0,0.0,462.3869934082031,1355.2740478515625,0.0,0.3770517110824585,-0.5020812153816223
820,0.0,46.0,12.0,0.0,0.0,1.0,0.0,13546.3701171875,2866.305908203125,4765.66796875,0.37595435976982117,-0.5067557096481323
821,0.0,25.0,17.0,0.0,0.0,1.0,0.0,6493.009765625,2178.822998046875,0.0,0.3757365345954895,-0.5076842904090881
822,0.0,21.0,12.0,0.0,0.0,1.0,0.0,899.3035278320312,2110.7900390625,0.0,0.3773207366466522,-0.500935971736908
823,0.0,42.0,7.0,0.0,0.0,0.0,1.0,11114.919921875,9818.12890625,9438.240234375,0.3756182789802551,-0.5081884860992432
824,0.0,26.0,11.0,0.0,0.0,1.0,1.0,17351.26953125,22251.919921875,5446.89990234375,0.3754902780056,-0.5087342262268066
825,0.0,29.0,13.0,0.0,0.0,1.0,0.0,5384.06494140625,0.0,8068.38720703125,0.3775250017642975,-0.5000667572021484
826,0.0,24.0,14.0,0.0,0.0,1.0,0.0,4951.06689453125,4268.12890625,7288.14697265625,0.37546876072883606,-0.5088261365890503
827,0.0,27.0,16.0,0.0,0.0,1.0,0.0,12649.0302734375,8949.8232421875,0.0,0.3776682913303375,-0.4994570016860962
828,0.0,26.0,14.0,0.0,0.0,0.0,0.0,1579.1689453125,0.0,0.0,0.375095933675766,-0.5104162693023682
829,0.0,32.0,14.0,0.0,0.0,1.0,0.0,25478.310546875,25243.55078125,0.0,0.3779292106628418,-0.4983469545841217
830,0.0,46.0,12.0,0.0,0.0,1.0,0.0,13007.5703125,7467.43505859375,0.0,0.37794196605682373,-0.4982926845550537
831,0.0,27.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,38.42089080810547,0.3749012351036072,-0.5112470984458923
832,0.0,41.0,16.0,0.0,0.0,0.0,0.0,25680.109375,25243.55078125,25564.669921875,0.9967617988586426,5.729493618011475
833,0.0,25.0,13.0,0.0,0.0,1.0,0.0,20127.55078125,23453.23046875,25564.669921875,0.996760904788971,5.729217052459717
834,0.0,41.0,18.0,0.0,0.0,1.0,0.0,24941.470703125,20703.2890625,25564.669921875,0.9967560172080994,5.727704048156738
835,0.0,24.0,14.0,0.0,0.0,0.0,0.0,15466.4501953125,14938.4501953125,21166.9609375,0.9967709183692932,5.732323169708252
836,0.0,43.0,2.0,0.0,0.0,1.0,1.0,9426.033203125,14501.6103515625,25564.669921875,0.9967777132987976,5.734436511993408
837,0.0,30.0,12.0,0.0,0.0,1.0,0.0,10188.1904296875,16906.01953125,25564.669921875,0.9967479705810547,5.725218772888184
838,0.0,27.0,14.0,0.0,0.0,1.0,0.0,14821.849609375,13991.3701171875,25564.669921875,0.9967781901359558,5.734584808349609
839,0.0,44.0,16.0,0.0,0.0,0.0,0.0,23348.580078125,24763.740234375,24816.939453125,0.9967453479766846,5.724410057067871
840,0.0,36.0,12.0,0.0,0.0,1.0,0.0,15805.41015625,25243.55078125,25564.669921875,0.9967426657676697,5.723583698272705
841,0.0,31.0,15.0,0.0,0.0,1.0,0.0,24471.240234375,25000.060546875,25564.669921875,0.9967831373214722,5.736126899719238
842,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9967862367630005,5.737093925476074
843,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9967862367630005,5.737093925476074
844,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9967862367630005,5.737093925476074
845,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9967862367630005,5.737093925476074
846,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9967862367630005,5.737093925476074
847,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9967862367630005,5.737093925476074
848,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9967862367630005,5.737093925476074
849,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9967862367630005,5.737093925476074
850,0.0,44.0,8.0,1.0,0.0,1.0,1.0,16344.2001953125,10049.080078125,15553.0703125,0.3924272358417511,-0.4371209144592285
851,0.0,25.0,10.0,0.0,0.0,1.0,1.0,11704.66015625,12557.3203125,3289.4189453125,0.39231574535369873,-0.4375884234905243
852,0.0,24.0,12.0,0.0,0.0,0.0,0.0,2660.68408203125,0.0,905.8463745117188,0.3927537500858307,-0.43575161695480347
853,0.0,49.0,8.0,0.0,0.0,0.0,1.0,12756.7900390625,12424.83984375,0.0,0.39277032017707825,-0.43568214774131775
854,0.0,26.0,11.0,0.0,0.0,1.0,1.0,10934.669921875,10117.1103515625,8649.1337890625,0.3921862542629242,-0.43813154101371765
855,0.0,27.0,9.0,0.0,0.0,1.0,1.0,3066.2529296875,682.1129150390625,14994.490234375,0.39216455817222595,-0.43822264671325684
856,0.0,30.0,12.0,0.0,0.0,1.0,0.0,8207.369140625,3806.22607421875,2942.154052734375,0.39198118448257446,-0.4389920234680176
857,0.0,29.0,16.0,0.0,0.0,1.0,0.0,11042.4296875,20334.48046875,0.0,0.39190542697906494,-0.43930983543395996
858,0.0,50.0,11.0,0.0,0.0,1.0,1.0,25862.3203125,15602.66015625,19167.58984375,0.39182090759277344,-0.43966448307037354
859,0.0,51.0,8.0,0.0,0.0,0.0,1.0,23372.08984375,16157.66015625,0.0,0.391802042722702,-0.43974369764328003
860,0.0,23.0,8.0,0.0,0.0,1.0,1.0,33.30754089355469,166.5,0.0,0.3915422558784485,-0.44083404541015625
861,0.0,32.0,14.0,0.0,0.0,1.0,0.0,8855.8857421875,7746.72607421875,5005.06005859375,0.3934634029865265,-0.4327770173549652
862,0.0,30.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,3151.990966796875,0.3913222551345825,-0.44175758957862854
863,0.0,44.0,12.0,0.0,0.0,0.0,0.0,9982.4638671875,825.3386840820312,10160.849609375,0.3936415910720825,-0.43203040957450867
864,0.0,28.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.393757700920105,-0.4315439760684967
865,0.0,48.0,11.0,1.0,0.0,1.0,1.0,16475.470703125,15683.23046875,16093.919921875,0.391003280878067,-0.44309696555137634
866,0.0,20.0,12.0,1.0,0.0,0.0,0.0,11812.419921875,14397.76953125,5503.05419921875,0.39397838711738586,-0.43061965703964233
867,0.0,37.0,11.0,0.0,0.0,1.0,1.0,18466.08984375,14093.419921875,3682.4951171875,0.39093127846717834,-0.4433993697166443
868,0.0,26.0,13.0,0.0,0.0,1.0,0.0,24271.400390625,25243.55078125,0.0,0.3909095823764801,-0.4434904456138611
869,0.0,28.0,18.0,0.0,0.0,1.0,0.0,3458.10595703125,9211.2099609375,0.0,0.3087816834449768,-0.8058211803436279
870,0.0,51.0,10.0,0.0,1.0,1.0,1.0,23571.939453125,12480.33984375,22210.23046875,0.3089308738708496,-0.8051223158836365
871,0.0,42.0,8.0,1.0,0.0,1.0,1.0,4263.365234375,6973.30615234375,7407.8427734375,0.308965265750885,-0.8049612045288086
872,0.0,35.0,16.0,0.0,0.0,1.0,0.0,1718.2769775390625,1602.3389892578125,5916.81689453125,0.3090726435184479,-0.8044583797454834
873,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30926257371902466,-0.8035690784454346
874,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30926257371902466,-0.8035690784454346
875,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30926257371902466,-0.8035690784454346
876,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30926257371902466,-0.8035690784454346
877,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30926257371902466,-0.8035690784454346
878,0.0,36.0,8.0,0.0,1.0,0.0,1.0,8897.03125,11692.599609375,10568.7001953125,0.3093889057636261,-0.8029778003692627
879,0.0,32.0,10.0,0.0,0.0,1.0,1.0,11361.7900390625,5222.37109375,8584.1142578125,0.3094330132007599,-0.8027713894844055
880,0.0,55.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30796802043914795,-0.8096362352371216
881,0.0,55.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30796802043914795,-0.8096362352371216
882,0.0,42.0,12.0,0.0,0.0,1.0,0.0,8914.6640625,0.0,3146.080078125,0.30948397517204285,-0.8025328516960144
883,0.0,50.0,12.0,0.0,0.0,1.0,0.0,0.0,76.98387145996094,124.12899780273438,0.3077656924724579,-0.8105856776237488
884,0.0,53.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3099249601364136,-0.8004701137542725
885,0.0,53.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3099249601364136,-0.8004701137542725
886,0.0,53.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3099249601364136,-0.8004701137542725
887,0.0,53.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3099249601364136,-0.8004701137542725
888,0.0,21.0,14.0,0.0,0.0,0.0,0.0,9708.1669921875,594.3870849609375,2256.488037109375,0.7870246767997742,1.3070833683013916
889,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,18837.76953125,16874.16015625,0.7870273590087891,1.3070993423461914
890,0.0,52.0,9.0,1.0,0.0,0.0,1.0,15558.5400390625,21209.94921875,23246.119140625,0.7868082523345947,1.3057925701141357
891,0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,24753.0,0.0,0.7871593832969666,1.3078871965408325
892,0.0,42.0,10.0,0.0,0.0,1.0,1.0,25217.720703125,23542.740234375,25564.669921875,0.7867186665534973,1.3052585124969482
893,0.0,33.0,11.0,0.0,0.0,1.0,1.0,10807.3203125,11348.849609375,25564.669921875,0.7873260378837585,1.3088821172714233
894,0.0,26.0,16.0,0.0,0.0,1.0,0.0,7002.419921875,9776.9521484375,10248.0302734375,0.787327229976654,1.3088892698287964
895,0.0,33.0,12.0,0.0,0.0,1.0,0.0,13614.9501953125,14419.259765625,8895.9140625,0.7873549461364746,1.3090547323226929
896,0.0,31.0,10.0,0.0,0.0,1.0,1.0,17937.08984375,17960.51953125,25564.669921875,0.7865286469459534,1.304126501083374
897,0.0,48.0,12.0,0.0,0.0,1.0,0.0,13197.6201171875,13189.3095703125,7743.287109375,0.7865044474601746,1.3039823770523071
898,0.0,22.0,16.0,0.0,0.0,0.0,0.0,3436.553955078125,5908.06494140625,0.0,0.7874923348426819,1.3098756074905396
899,0.0,49.0,11.0,0.0,0.0,1.0,1.0,25862.3203125,25019.759765625,25564.669921875,0.7875122427940369,1.3099945783615112
900,0.0,27.0,11.0,0.0,0.0,1.0,1.0,11779.1103515625,12952.98046875,25564.669921875,0.7875124216079712,1.3099956512451172
901,0.0,38.0,8.0,0.0,1.0,1.0,1.0,8634.4892578125,12090.0498046875,10753.419921875,0.7875175476074219,1.3100262880325317
902,0.0,36.0,2.0,0.0,0.0,1.0,1.0,5591.7470703125,3933.339111328125,4196.7431640625,0.7875562310218811,1.3102574348449707
