treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,educ_re74,educ_re75,hisp_u75,hisp_u74,black_u75,black_u74,agesq,re78sq,re75sq,re74sq,educsq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74
0.0,21,12,0.0,0.0,1.0,0.0,13060,8493,14320,0,0,156720,101916,0.0,0.0,0.0,0.0,441,205062400,72131049,170563600,144,3.5914808996671113,6104045348.290278,754039.8187997426,29117.817589786486,9.569412440514636,9.04699757378001,9.477309402830421
0.0,31,9,0.0,0.0,0.0,1.0,8573,6409,14876,0,0,77157,57681,0.0,0.0,0.0,0.0,961,221295376,41075281,73496329,81,4.140013112459153,6700669800.76912,488227.5041017655,18371.271573388938,9.60750445504496,8.765458531504226,9.056373008678756
0.0,32,12,0.0,0.0,1.0,0.0,19880,14113,22621,0,0,238560,169356,0.0,0.0,0.0,0.0,1024,511709641,199176769,395214400,144,4.185732212022756,18695974230.488964,1651621.2676960228,46111.218728716405,10.026633957357836,9.554851637414007,9.897469480210566
0.0,50,11,0.0,0.0,1.0,1.0,8530,6491,8703,0,0,93830,71401,0.0,0.0,0.0,0.0,2500,75742209,42133081,72760900,121,4.844904064474438,1803607009.3094375,497905.0710333401,18270.47442034763,9.071423072789514,8.778171881033469,9.051344640485725
0.0,34,12,0.0,0.0,1.0,0.0,24923,25243,21846,0,0,299076,302916,0.0,0.0,0.0,0.0,1156,477247716,637209049,621155929,144,4.273460893121376,17166553360.465118,4052978.4944004347,59051.4954858106,9.991773117403488,10.136304168546024,10.123546350888414
0.0,43,15,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,387930,378645,0.0,0.0,0.0,0.0,1849,653518096,637209049,668843044,225,4.618649270843887,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,22,12,0.0,0.0,0.0,0.0,20025,15466,13314,0,0,240300,185592,0.0,0.0,0.0,0.0,484,177262596,239197156,401000625,144,3.655819537720448,5107062445.6379,1902362.1527377628,46479.32224577464,9.496571392160648,9.64639934516898,9.90473677193656
0.0,35,11,0.0,0.0,1.0,1.0,2425,16882,23590,0,0,26675,185702,0.0,0.0,0.0,0.0,1225,556488100,285001924,5880625,121,4.315607265026968,20717833129.34818,2177868.2404381502,4613.715649573941,10.06857817240172,9.734003244543665,7.793586803371584
0.0,28,12,0.0,0.0,1.0,0.0,15056,9889,12616,0,0,180672,118668,0.0,0.0,0.0,0.0,784,159163456,97792321,226683136,144,3.99447303907873,4476268239.882683,953743.2789792324,34020.37039892969,9.442721128642875,9.19917830726999,9.61953186182516
0.0,22,12,0.0,0.0,1.0,0.0,25795,17095,22955,0,0,309540,205140,0.0,0.0,0.0,0.0,484,526932025,292239025,665382025,144,3.655819537720448,19379025193.953342,2220436.550591726,61315.69723379918,10.041291056683322,9.746541302073402,10.15793595367875
0.0,33,15,0.0,0.0,1.0,0.0,25358,4658,20884,0,0,380370,69870,0.0,0.0,0.0,0.0,1089,436141456,21696964,643028164,225,4.230191007074496,15374506291.036194,298300.4965741251,60180.08401518358,9.946738594530443,8.446341450444287,10.140849541087894
0.0,18,12,0.0,0.0,0.0,0.0,5129,9033,25564,0,0,61548,108396,0.0,0.0,0.0,0.0,324,653518096,81595089,26306641,144,3.380532728656475,25222470717.295174,829326.2620043657,10472.021151250372,10.148940390770173,9.108639817149843,8.542665987389269
0.0,23,12,0.0,0.0,1.0,0.0,15862,13072,25564,0,0,190344,156864,0.0,0.0,0.0,0.0,529,653518096,170877184,251603044,144,3.7175940127607134,25222470717.295174,1467351.6297633562,36017.95798202017,10.148940390770173,9.478227817099784,9.671681590643265
0.0,38,12,0.0,0.0,1.0,0.0,22026,21775,21109,0,0,264312,261300,0.0,0.0,0.0,0.0,1444,445589881,474150625,485144676,144,4.435882478010559,15783194425.35197,3226142.682098639,51584.08650216265,9.95745476880607,9.988517801720704,9.999978852724889
0.0,26,15,0.0,0.0,1.0,0.0,22084,23290,25478,0,0,331260,349350,0.0,0.0,0.0,0.0,676,649128484,542424100,487703056,225,3.889486089449956,25015246562.406128,3579170.887670063,51732.72250428843,10.145570613669733,10.055779362878386,10.002608643403935
0.0,40,11,0.0,0.0,1.0,1.0,24886,23976,25564,0,0,273746,263736,0.0,0.0,0.0,0.0,1600,653518096,574848576,619312996,121,4.511431321799078,25222470717.295174,3743230.2148104603,58955.58565114526,10.148940390770173,10.084808608996498,10.122060675335577
0.0,21,12,0.0,0.0,0.0,0.0,12558,9418,25564,0,0,150696,113016,0.0,0.0,0.0,0.0,441,653518096,88698724,157703364,144,3.5914808996671113,25222470717.295174,884526.6004588536,27895.47746314285,10.148940390770173,9.1503780308035,9.438113191674054
0.0,20,12,0.0,0.0,1.0,0.0,2235,7574,18913,0,0,26820,90888,0.0,0.0,0.0,0.0,400,357701569,57365476,4995225,144,3.5243416242996752,12061447409.408634,631841.1960201231,4219.630709922001,9.847604795288454,8.93247660846174,7.711996507047669
0.0,52,14,0.0,0.0,1.0,0.0,25862,25243,22795,0,0,362068,353402,0.0,0.0,0.0,0.0,2704,519612025,637209049,668843044,196,4.904333808688736,19050005993.722492,4052978.4944004347,61489.968144956496,10.034296492647542,10.136304168546024,10.160529988855798
0.0,25,12,0.0,0.0,1.0,0.0,14042,13499,13188,0,0,168504,161988,0.0,0.0,0.0,0.0,625,173923344,182223001,197177764,144,3.8342549751423434,4989547555.029547,1542006.2226952175,31521.600642793914,9.487062604191621,9.510370887608827,9.549808117577195
0.0,18,12,0.0,0.0,0.0,0.0,2217,4191,8957,0,0,26604,50292,0.0,0.0,0.0,0.0,324,80227849,17564481,4915089,144,3.380532728656475,1935211168.9956858,253406.44876326912,4182.455540516176,9.100190628475195,8.340694647925071,7.7039102096163115
0.0,20,12,0.0,0.0,1.0,0.0,3938,4864,9670,0,0,47256,58368,0.0,0.0,0.0,0.0,400,93508900,23658496,15507844,144,3.5243416242996752,2334339826.3211184,318911.28879678715,7842.65161410494,9.17678358844734,8.489616423646003,8.278428259199071
0.0,55,13,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,336206,328159,0.0,0.0,0.0,0.0,3025,653518096,637209049,668843044,169,4.989753440508289,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,46,12,0.0,0.0,1.0,0.0,18940,18848,18319,0,0,227280,226176,0.0,0.0,0.0,0.0,2116,335585761,355247104,358723600,144,4.719374618960816,11155038079.156656,2581624.591565383,43731.09346691303,9.81569405158546,9.844162086451313,9.84903136674007
0.0,23,12,0.0,0.0,0.0,0.0,17511,15360,17273,0,0,210132,184320,0.0,0.0,0.0,0.0,529,298356529,235929600,306635121,144,3.7175940127607134,9659607546.248102,1882270.0950708748,40134.21941963007,9.756899867693285,9.639522006701663,9.7705845338719
0.0,47,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2209,653518096,637209049,668843044,144,4.751646001177712,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,29,9,0.0,0.0,0.0,1.0,16455,7734,9642,0,0,148095,69606,0.0,0.0,0.0,0.0,841,92968164,59814756,270767025,81,4.044473696577313,2317826814.7366786,652566.3222468472,37493.78699012825,9.173883834965567,8.953381472167242,9.70838466137744
0.0,41,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1681,653518096,637209049,668843044,144,4.547946884021249,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,45,12,0.0,0.0,1.0,0.0,25862,16832,25564,0,0,310344,201984,0.0,0.0,0.0,0.0,2025,653518096,283316224,668843044,144,4.686469630430979,25222470717.295174,2167917.8067252776,61489.968144956496,10.148940390770173,9.731037115537436,10.160529988855798
0.0,35,12,0.0,0.0,1.0,0.0,18589,17906,25396,0,0,223068,214872,0.0,0.0,0.0,0.0,1225,644956816,320624836,345550921,144,4.315607265026968,24818601847.257328,2385151.2357398514,42845.162141014036,10.142346960290341,9.792891131194102,9.830325286907144
0.0,24,12,0.0,0.0,1.0,0.0,22247,20970,22443,0,0,266964,251640,0.0,0.0,0.0,0.0,576,503688249,439740900,494929009,144,3.7770115885337576,18337861756.964596,3043869.7110473793,52150.637332611324,10.018734040540515,9.950848123895966,10.009962447043133
0.0,18,12,0.0,0.0,0.0,0.0,19,7834,12810,0,0,228,94008,0.0,0.0,0.0,0.0,324,164096100,61371556,361,144,3.380532728656475,4646663613.838929,665638.7599332571,21.99581816097615,9.45798139489078,8.966228514225776,2.9444389791664403
0.0,41,14,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,1681,653518096,637209049,668843044,196,4.547946884021249,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,33,14,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,1089,653518096,637209049,668843044,196,4.230191007074496,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,25,13,0.0,0.0,1.0,0.0,13667,11501,16303,0,0,177671,149513,0.0,0.0,0.0,0.0,625,265787809,132273001,186786889,169,3.8342549751423434,8385129793.454886,1204160.4279343714,30601.729158321887,9.699104418939655,9.350189267092581,9.5227394469648
0.0,32,14,0.0,0.0,1.0,0.0,19061,17124,21611,0,0,266854,239736,0.0,0.0,0.0,0.0,1024,467035321,293231376,363321721,196,4.185732212022756,16717983286.412106,2226254.6601863564,44036.85970654081,9.980957723303026,9.748236267264836,9.855399641729074
0.0,33,12,0.0,0.0,1.0,0.0,25862,19963,17494,0,0,310344,239556,0.0,0.0,0.0,0.0,1089,306040036,398521369,668843044,144,4.230191007074496,9964985921.785976,2821169.8312400887,61489.968144956496,9.7696132439798,9.901635839172654,10.160529988855798
0.0,27,12,0.0,0.0,0.0,0.0,20362,7061,25499,0,0,244344,84732,0.0,0.0,0.0,0.0,729,650199001,49857721,414611044,144,3.9428491189875468,25065754503.294643,566999.4414606203,47335.81195160332,10.146394514691288,8.862341963516347,9.921425697667141
0.0,19,12,0.0,0.0,0.0,0.0,4951,4404,16763,0,0,59412,52848,0.0,0.0,0.0,0.0,361,280998169,19395216,24512401,144,3.454130202691573,8976230964.331469,273562.77131319605,10075.018927196383,9.726929355631277,8.390268497842571,8.507344855361422
0.0,48,8,0.0,0.0,1.0,1.0,21422,20669,21329,0,0,171376,165352,0.0,0.0,0.0,0.0,2304,454926241,427207561,458902084,64,4.783309076454443,16188947521.035336,2976679.470010452,50038.42695332854,9.967822928041022,9.936390272211836,9.972173710324576
0.0,37,12,0.0,0.0,1.0,0.0,20852,22219,23751,0,0,250224,266628,0.0,0.0,0.0,0.0,1369,564110001,493683961,434805904,144,4.396764911015355,21065711260.94765,3328264.1045588925,48583.529277975606,10.075379913839543,10.008703057680439,9.945205145887996
0.0,27,14,0.0,0.0,1.0,0.0,14792,14770,20824,0,0,207088,206780,0.0,0.0,0.0,0.0,729,433638976,218152900,218803264,196,3.9428491189875468,15266592614.242704,1771819.098519545,33368.232926096214,9.9438614466744,9.600353375525426,9.60184177306696
0.0,48,8,0.0,0.0,1.0,1.0,25862,25162,25564,0,0,206896,201296,0.0,0.0,0.0,0.0,2304,653518096,633126244,668843044,64,4.783309076454443,25222470717.295174,4032917.458288861,61489.968144956496,10.148940390770173,10.133090198911075,10.160529988855798
0.0,18,11,0.0,0.0,0.0,1.0,4161,5619,12800,0,0,45771,61809,0.0,0.0,0.0,0.0,324,163840000,31573161,17313921,121,3.380532728656475,4637788205.525703,398490.6979719441,8329.88093614268,9.457200449907708,8.633908991112198,8.333510708982942
0.0,25,12,0.0,0.0,1.0,0.0,16906,12589,19510,0,0,202872,151068,0.0,0.0,0.0,0.0,625,380640100,158482921,285812836,144,3.8342549751423434,13014935425.867443,1384492.0418956147,38619.578804921526,9.878682433617158,9.44057869576626,9.735423867488873
0.0,30,16,0.0,0.0,1.0,0.0,21224,25243,25564,0,0,339584,403888,0.0,0.0,0.0,0.0,900,653518096,637209049,450458176,256,4.0929555470373336,25222470717.295174,4052978.4944004347,49532.62349375242,10.148940390770173,10.136304168546024,9.962887895817575
0.0,38,9,0.0,0.0,1.0,1.0,25862,22040,25564,0,0,232758,198360,0.0,0.0,0.0,0.0,1444,653518096,485761600,668843044,81,4.435882478010559,25222470717.295174,3286958.6907807626,61489.968144956496,10.148940390770173,10.00061426326685,10.160529988855798
0.0,41,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1681,653518096,637209049,668843044,144,4.547946884021249,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,18,12,0.0,0.0,0.0,0.0,3965,5843,12625,0,0,47580,70116,0.0,0.0,0.0,0.0,324,159390625,34140649,15721225,144,3.380532728656475,4484089973.054592,423280.73084935045,7901.508302668919,9.443434254143561,8.672999642554437,8.285261134068948
0.0,34,12,0.0,0.0,1.0,0.0,18509,17187,25564,0,0,222108,206244,0.0,0.0,0.0,0.0,1156,653518096,295392969,342583081,144,4.273460893121376,25222470717.295174,2238912.4710612474,42643.459576530615,10.148940390770173,9.751908563076688,9.826012379256717
0.0,50,12,0.0,0.0,0.0,0.0,16894,18454,18665,0,0,202728,221448,0.0,0.0,0.0,0.0,2500,348382225,340550116,285407236,144,4.844904064474438,11677919101.794415,2498781.8268153826,38589.58730768659,9.834405391348684,9.8230364281385,9.734713808287442
0.0,25,12,0.0,0.0,1.0,0.0,17598,11316,21432,0,0,211176,135792,0.0,0.0,0.0,0.0,625,459330624,128051856,309689604,144,3.8342549751423434,16381010713.281763,1174387.1699186258,40352.43654271789,9.972640411224445,9.333972932421458,9.775540538205506
0.0,33,16,0.0,0.0,1.0,0.0,11963,4975,20779,0,0,191408,79600,0.0,0.0,0.0,0.0,1089,431766841,24750625,143113369,256,4.230191007074496,15185952269.656218,330216.8489957419,26452.645970261106,9.94169814029988,8.512180649592693,9.389573832170905
0.0,20,12,0.0,0.0,1.0,0.0,3317,7293,19067,0,0,39804,87516,0.0,0.0,0.0,0.0,400,363550489,53187849,11002489,144,3.5243416242996752,12303303829.85999,596017.1678254148,6499.94098311458,9.855714371064444,8.894670262984233,8.106816038947052
0.0,39,12,1.0,0.0,1.0,0.0,21640,18418,25564,0,0,259680,221016,0.0,0.0,0.0,0.0,1521,653518096,339222724,468289600,144,4.474090045989656,25222470717.295174,2491259.9854318188,50595.83054420625,10.148940390770173,9.821083726281312,9.982298732960418
0.0,26,12,1.0,0.0,0.0,0.0,13783,23211,25564,0,0,165396,278532,0.0,0.0,0.0,0.0,676,653518096,538750521,189971089,144,3.889486089449956,25222470717.295174,3560444.527286873,30886.02541190375,10.148940390770173,10.052381583217564,9.531191227694439
0.0,50,8,0.0,0.0,1.0,1.0,20057,22819,25564,0,0,160456,182552,0.0,0.0,0.0,0.0,2500,653518096,520706761,402283249,64,4.844904064474438,25222470717.295174,3468037.196696814,46560.59273513877,10.148940390770173,10.035348801246425,9.906333498986047
0.0,45,8,0.0,0.0,1.0,1.0,25862,25243,25564,0,0,206896,201944,0.0,0.0,0.0,0.0,2025,653518096,637209049,668843044,64,4.686469630430979,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,42,12,0.0,0.0,1.0,0.0,21651,18825,24052,0,0,259812,225900,0.0,0.0,0.0,0.0,1764,578498704,354380625,468765801,144,4.583674476981448,21725305806.29348,2576762.4695849046,50623.97046356696,10.08797343215946,9.842941052668094,9.982806921740384
0.0,30,12,0.0,0.0,1.0,0.0,17931,15178,16602,0,0,215172,182136,0.0,0.0,0.0,0.0,900,275626404,230371684,321520761,144,4.0929555470373336,8766634745.183432,1847948.1153249908,41188.615532528274,9.71727844901498,9.627602289963859,9.794286337492364
0.0,32,12,0.0,0.0,1.0,0.0,25378,25243,25564,0,0,304536,302916,0.0,0.0,0.0,0.0,1024,653518096,637209049,644042884,144,4.185732212022756,25222470717.295174,4052978.4944004347,60232.01719985396,10.148940390770173,10.136304168546024,10.14163793595686
0.0,43,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1849,653518096,637209049,668843044,144,4.618649270843887,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,26,17,0.0,0.0,1.0,0.0,11481,8002,14283,0,0,195177,136034,0.0,0.0,0.0,0.0,676,204004089,64032004,131813361,289,3.889486089449956,6065505920.985389,687805.2129125848,25288.75773569486,9.566825297862628,8.98744678941718,9.348448774093812
0.0,53,13,0.0,0.0,1.0,0.0,25862,19109,25564,0,0,336206,248417,0.0,0.0,0.0,0.0,2809,653518096,365153881,668843044,169,4.93328586599267,25222470717.295174,2637024.831662513,61489.968144956496,10.148940390770173,9.857914707241372,10.160529988855798
0.0,18,13,0.0,0.0,0.0,0.0,4404,11085,15934,0,0,57252,144105,0.0,0.0,0.0,0.0,324,253892356,122877225,19395216,169,3.380532728656475,7928085412.565584,1137581.0832968124,8863.609729526897,9.676210469940312,9.313348122050412,8.390268497842571
0.0,53,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2809,653518096,637209049,668843044,144,4.93328586599267,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,45,12,0.0,0.0,1.0,0.0,25862,23349,25564,0,0,310344,280188,0.0,0.0,0.0,0.0,2025,653518096,545175801,668843044,144,4.686469630430979,25222470717.295174,3593178.95638057,61489.968144956496,10.148940390770173,10.058309435627498,10.160529988855798
0.0,21,10,0.0,1.0,1.0,1.0,8119,10376,15050,0,0,81190,103760,0.0,0.0,0.0,0.0,441,226502500,107661376,65918161,100,3.5914808996671113,6894174782.322419,1027221.3862638191,17309.485217867474,9.619133270177022,9.24725072599628,9.001962272862446
0.0,26,16,0.0,0.0,1.0,0.0,11353,14304,15774,0,0,181648,228864,0.0,0.0,0.0,0.0,676,248819076,204604416,128890609,256,3.889486089449956,7734603305.854227,1686257.5349918809,24980.439452267674,9.666118293957936,9.568294497413296,9.337237305164534
0.0,41,9,0.0,0.0,0.0,1.0,23209,22466,25564,0,0,208881,202194,0.0,0.0,0.0,0.0,1681,653518096,504721156,538657681,81,4.547946884021249,25222470717.295174,3385558.6509828856,54622.91162635849,10.148940390770173,10.019758334201514,10.052295413463094
0.0,51,7,0.0,0.0,1.0,1.0,25862,25220,25564,0,0,181034,176540,0.0,0.0,0.0,0.0,2601,653518096,636048400,668843044,49,4.874879482432002,25222470717.295174,4047278.5862202425,61489.968144956496,10.148940390770173,10.135392609518911,10.160529988855798
0.0,25,16,0.0,0.0,1.0,0.0,21261,22516,25564,0,0,340176,360256,0.0,0.0,0.0,0.0,625,653518096,506970256,452030121,256,3.8342549751423434,25222470717.295174,3397198.6143285716,49627.10871666586,10.148940390770173,10.021981446583917,9.964629687478366
0.0,43,14,1.0,0.0,0.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,1849,653518096,637209049,668843044,196,4.618649270843887,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,22,14,0.0,0.0,0.0,0.0,13232,9631,20190,0,0,185248,134834,0.0,0.0,0.0,0.0,484,407636100,92756161,175085824,196,3.655819537720448,14153650802.047731,915600.8177023483,29537.65402808082,9.912942711306883,9.172742341560864,9.490393417263473
0.0,33,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,1089,653518096,637209049,668843044,256,4.230191007074496,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,23,13,0.0,0.0,1.0,0.0,11777,15181,20398,0,0,153101,197353,0.0,0.0,0.0,0.0,529,416078404,230462761,138697729,169,3.7175940127607134,14513292341.38856,1848512.057055867,26002.97781820259,9.923192135810464,9.627799924932715,9.373903755841548
0.0,31,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,961,653518096,637209049,668843044,256,4.140013112459153,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,23,12,0.0,0.0,1.0,0.0,17964,16517,25297,0,0,215568,198204,0.0,0.0,0.0,0.0,529,639938209,272811289,322705296,144,3.7175940127607134,24582411542.913113,2105600.3370374385,41271.56016787927,10.138441090609696,9.71214543252109,9.796125034207629
0.0,41,8,0.0,0.0,1.0,1.0,20646,16116,19594,0,0,165168,128928,0.0,0.0,0.0,0.0,1681,383924836,259725456,426257316,64,4.547946884021249,13152548117.523737,2027200.3511774864,48058.63880402229,9.882978675904587,9.687567846311238,9.935276875025535
0.0,34,13,1.0,0.0,1.0,0.0,5192,13561,21687,0,0,67496,176293,0.0,0.0,0.0,0.0,1156,470325969,183900721,26956864,169,4.273460893121376,16862284321.212614,1552954.161997139,10612.846455522296,9.984468281668407,9.514953305087944,8.554874258383926
0.0,31,12,0.0,0.0,1.0,0.0,25862,25243,23098,0,0,310344,302916,0.0,0.0,0.0,0.0,961,533517604,637209049,668843044,144,4.140013112459153,19675910588.64373,4052978.4944004347,61489.968144956496,10.047501312675033,10.136304168546024,10.160529988855798
0.0,22,12,0.0,1.0,1.0,0.0,20682,24146,25564,0,0,248184,289752,0.0,0.0,0.0,0.0,484,653518096,583029316,427745124,144,3.655819537720448,25222470717.295174,3784285.4699801863,48150.331843864886,10.148940390770173,10.091874013892333,9.937019035744921
